padron,valuacion
779031,418240.43
779032,830478.12
779033,633576.38
779035,791309.54
779038,493097.08
581240,31200.22
480818,49772.59
676402,45192.0
380483,82356.96
679795,146718.25
676884,87829.69
679537,39818.99
679539,39818.99
679540,36391.32
679541,23800.0
679543,39827.6432
679551,44675.02
679552,44166.9
679554,267246.05
679555,39827.48
679558,44175.19
679560,301105.76
679562,39819.91
679563,302405.38
679568,272760.11
679571,42808.95
679572,272753.84
679573,39471.76
679582,289396.46
679585,39830.14
679588,39365.75
679593,293921.16
679599,39376.84
679601,291029.82
679602,337306.42
679607,43348.67
679609,43337.42
679610,39482.79
679611,125251.19
679612,82115.38
679613,68453.6
679614,296772.75
679618,48030.14
679622,52367.58
679623,60004.25
679624,60144.68
679625,589365.21
679629,45229.45
679630,45229.38
679631,257707.11
679642,42590.22
679632,40313.18
679644,293796.26
679645,378140.8
679646,50639.96
184844,228674.7
581040,231110.23
383600,98145.57
381236,106429.94
480538,27602.94
284561,44515.62
678603,154337.44
678518,57057.86
184826,156517.93
81231,273413.26
481318,31350.14
775464,14427.43
482532,63431.34
875556,1058142.93
779398,17800.0
779408,1086234.7
383234,423737.69
582653,89722.45
777292,469952.5
777293,450565.04
777294,547605.46
777295,461347.94
777297,589488.23
777298,1125473.65
777299,909067.27
777301,72900.0
777302,865858.57
777303,78700.0
779206,825628.64
779207,421097.62
779208,427937.66
777304,803432.31
777306,807330.77
779212,427775.53
779213,888238.1
779214,1123432.04
777309,1108007.0
777310,863389.95
779215,972873.87
779216,1326018.97
779217,431083.78
779218,448683.19
779219,942819.34
779220,1004210.54
777311,914935.89
779222,471118.82
779223,1208441.35
779224,776581.47
779225,734782.56
777316,1158721.5197
779229,444237.28
779230,1510149.37
777318,1158648.93
779231,835606.68
779232,484258.74
777320,1252900.89
777321,491161.02
779234,439680.74
779236,1001945.54
779238,992843.47
779241,955986.03
779242,815066.78
779244,16300.0
779245,16300.0
779246,471306.48
779247,983044.7
779249,1028473.98
779250,987669.78
779251,494496.46
779137,1536344.55
779252,607292.73
779140,913375.53
779141,457113.47
779253,450384.97
779254,893799.17
779142,466613.28
779255,430532.61
779143,457611.69
779144,488838.85
779145,523644.47
779146,813924.21
779256,1111082.62
779148,699099.05
779149,14000.0
779151,1288316.2
779257,977680.24
779153,575197.52
779154,740062.84
779155,754758.54
779156,177052.043
779258,941702.88
779157,400369.1
779159,528365.3
779262,3021199.62
779263,3733918.16
779166,18700.0
777322,1168774.08
779167,1136929.63
779168,698655.4
779171,399966.95
779172,435039.25
779178,958899.49
779179,419284.32
779180,891920.49
779181,445458.98
779182,822526.61
779185,16000.0
779186,748376.64
779187,1038439.66
779189,15200.0
779192,531812.8
777325,736292.58
779197,410639.92
779198,870266.34
779200,1078402.11
779201,418894.62
779202,752059.97
779203,753639.47
777326,793465.82
777327,895137.2
777329,983938.03
777330,812876.56
777331,782215.58
777335,1732340.97
777336,1025296.04
778160,921989.98
778162,1560251.55
777339,858754.44
777340,930109.21
778165,991292.96
778166,446278.78
778172,788239.53
778173,816233.11
778174,896693.26
777344,1032154.27
778175,1031076.31
778177,1036654.44
777346,1023456.33
779395,19000.0
777347,879800.04
777348,1022109.12
777350,1203322.37
778156,447928.6
778157,447923.75
779396,1147022.75
779397,16500.0
779407,498313.25
779409,517554.03
778161,1413388.99
779261,10823334.02
875324,849162.23
875424,1313492.78
875563,2379806.02
875104,1142266.68
779243,1258126.03
875103,607591.49
678313,262908.33
677272,229683.35
583480,17858.22
677342,326293.99
677343,291537.52
281723,76851.73
775675,74693.16
775727,68760.33
483518,140626.53
778818,1942902.61
777084,304283.75
777085,224532.94
284116,185059.83
80036,430822.67
81927,54336.75
180878,14700.0
283497,143784.17
284962,554935.33
483152,540591.6
483912,994850.46
677171,147853.88
677173,118032.25
679486,128744.67
778764,774562.6
875312,114700.0
382687,328091.93
675549,447509.8
384570,163819.52
676739,135877.94
282915,443854.2
779013,126396.88
779014,432487.9
582628,384032.77
481072,48607.91
284426,194412.8
284470,129137.67
583481,78948.81
484597,255679.56
383771,250914.92
580744,285760.29
581059,68136.39
581058,145599.29
678782,116582.07
481922,255446.29
776615,489959.53
480964,81906.75
482949,81870.91
581154,147870.58
675627,255600.0
675601,291436.85
676918,307713.2
581258,30962.72
582040,92874.66
580930,38003.61
483303,80767.54
384534,64180.63
581296,32802.82
482933,111364.12
384537,77398.99
384536,77271.55
384144,33200.0
481378,22045.54
675768,138938.82
777517,22431.85
382420,187282.9
183455,593295.76
582644,93732.45
384019,51953.6
282901,191217.66
281651,510470.04
484934,326638.98
380155,291094.16
81087,16900.0
580878,148669.47
778223,473909.87
81910,854987.98
778359,13900.0
778360,11000.0
778277,466794.15
778278,1125952.79
778371,15100.0
778288,1175667.16
778372,15200.0
778294,436372.1
778293,364241.53
778540,5389807.23
778304,1040355.92
778538,1151997.75
778303,1044628.82
778544,8194116.2
778543,50685902.96
778534,1125866.0
778542,8222638.63
778541,11569127.61
778533,940522.6
778532,1067046.46
778504,1041920.19
778503,389672.36
778495,13800.0
778494,11200.0
778481,1023614.09
778457,1148688.44
778454,1088585.7
778453,1110978.79
778428,1181662.26
778442,11000.0
778441,11000.0
778383,1250341.92
778384,1130827.71
778386,985550.93
778387,13800.0
778388,13800.0
778395,797052.47
778418,10900.0
778417,11200.0083
80788,1233044.43
778458,1079005.2
778459,1133811.05
778471,783556.52
582854,20116.69
284594,40277.32
581255,326333.24
679635,35800.0
678781,2546067.98
679058,855198.64
875101,607371.59
678803,778066.63
678656,1341313.44
679078,252740.06
679108,1136316.63
678722,1303404.017
678710,120700.11
678103,572179.92793
679714,1293378.49
875137,77900.0
678129,624923.27
875130,1009537.93
678731,429611.01
679726,830170.73
678619,84300.0
678652,57500.0
677469,794730.0
677700,1307358.45
678153,361815.16
678804,576337.41
678813,510955.36
775095,608326.917
775849,380963.3
776919,721481.14
776982,43800.0
777219,729165.71
777231,480370.54
777567,1236502.05
777994,343538.06
777995,417106.01
779389,675778.26
875207,1179925.4
582406,450744.28
580075,434702.5
580081,212521.51
580082,191136.63
580083,116289.547303
580085,116289.549206
580086,116289.54
580091,271502.34
580100,351858.94
580101,109218.52
580107,21000.0
580111,126227.17
580112,287736.65
580113,126227.17
580114,386300.7
580122,114665.13
580134,292872.43
580135,113932.72
580136,153798.03
580137,104063.1
580138,114639.5
580139,86833.08
580142,537964.68
580154,280934.82
580155,357507.66
580156,324277.93
580157,231439.15
580158,120375.75
580159,311607.57
580160,442476.76
580161,331937.67
580162,776321.95
580166,311581.85
580168,582511.4
580169,198333.38
580170,120677.47
580173,407045.85
580174,122382.4
580176,438923.49
580177,125690.5
580181,122382.4
580182,460785.04
580185,281153.22
580186,297140.54
580102,575603.66
580191,297146.97
580192,124688.26
580193,124688.26
580194,352270.96
580195,139574.61
580206,682551.83
580207,304280.44
580210,120700.12
580215,297613.13
580216,401602.792119
580219,637016.09
580221,216388.81
580222,199475.75
580226,85600.0
580227,67700.0
580242,177190.19
580243,91877.91
580220,355287.05
580254,24400.0
580255,26000.0
580261,304899.83
580262,259274.84
580267,32500.0
580269,677116.84
580270,601354.28
580272,113297.16
580274,557804.48
580275,434090.31
580276,567800.55
580277,144991.65
580284,524529.28
580285,787923.89
580286,644933.26
580271,377568.19
580317,54500.0
580318,26600.0
580319,26600.0
580320,178186.35
580321,304656.04
580329,338818.93
580330,437111.72
580338,125729.28
580339,125729.28
580346,506064.68
580347,179073.38
580352,38700.0
580353,38700.0
580354,490444.4
580355,497106.23
580357,646727.11
580358,508216.36
580359,306656.63
580360,759382.69
580364,426840.62
580365,384564.01
580366,517674.62
580367,399230.75
580371,178746.8
580372,114665.13
580373,140509.22
580374,128508.49
580377,282591.04
580378,47151.2
580379,188565.96
580381,715518.68
580383,293351.61
580386,125729.28
580387,441070.63
580388,446127.01
580393,213640.07
580394,484074.562
580395,131848.09
580403,300257.46
580404,309002.33
580407,266546.09
580414,351572.22
580416,367994.59
580417,551215.69
580418,133172.46
580419,467368.47
580430,119442.81
580432,46200.0
580433,46200.0
580441,199252.48
580442,220407.37
580443,171718.27
580454,119872.82
580456,125729.28
580459,361519.7
580460,125729.28
580462,427137.61
580463,225721.3
580464,595467.31
580474,201166.87
580475,662205.74
580480,125729.28
580482,135255.41
580483,101086.33
580485,341269.3
580487,372131.98
580489,414975.86
580490,132279.62
580494,482798.62
580495,128978.21
580497,497106.3
580498,118872.03
580499,430358.42
580500,436010.61
580469,335728.73
580503,9572610.29
779740,633753.08
184646,596563.04
384155,325037.04
481029,29991.93
777680,30571.97
777792,49228.63
777576,50951.99
777774,50448.57
777775,50448.57
777581,48907.79
777582,48907.79
777583,64940.93
777587,49102.51
777586,49102.51
777585,49102.51
777584,49102.51
777777,52732.72
777776,59979.95
777578,50951.99
777574,53540.22
777773,50378.61
777772,66411.71
777771,50378.61
777770,49199.27
777769,49199.27
777767,49199.27
778679,49015.74
778678,49015.74
778677,49015.74
778673,49015.74
778674,49015.74
778672,48830.65
778699,49605.82
778700,49605.82
778701,49605.86
778696,49015.74
778694,49015.74
778691,49015.74
778693,49015.74
778689,49605.86
778686,49605.86
778685,49243.93
778681,49243.93
778698,49605.82
778220,1068332.4
778221,1414510.8
778228,1214389.19
778231,533630.31
778232,505615.14
778234,474845.94
778243,14300.0
778244,14400.0
778245,15000.0
778246,15600.0
778247,15800.0
778248,1125666.78
778267,17200.0
778268,16500.0
778269,1122413.3
778281,435506.8
778284,1077967.05
778291,365346.26
778298,1098778.16
778300,736161.73
778301,917381.35
778309,17700.0
778310,17900.0
778311,515921.11
778318,436620.69
778323,507064.74
778324,522111.23
778325,1027139.82
778329,467743.67
778331,16100.0
778333,1010391.35
778334,996849.49
778335,926381.19
778340,17300.0
778341,15300.0
778343,972004.46
778352,1220000.64
778361,364100.99
778362,361190.58
778368,11100.0
778369,14300.0
778370,1038248.17
778376,1080861.38
778377,951702.71
778379,1558035.02
778381,444086.96
778396,1881631.9
778399,924379.22
778403,401913.32
778406,426153.22
778407,435086.98
778408,415615.21
778409,969520.03
778410,1037849.23
778415,373498.4
778416,794992.57
778431,352985.89
778435,447763.96
778440,11000.0
778443,696508.42
778464,13800.0
778465,13800.0
778472,435847.28
778473,435816.8
778482,13800.0
778484,13800.0
778485,1130600.16
778486,436065.8
778487,438110.93
778498,798079.48
778500,870553.64
778512,1107997.81
778514,1102600.36
778520,969173.52
778521,1380419.35
778522,681504.01
778523,704375.04
778524,381067.15
778525,373214.47
778526,365361.78
778527,359305.15
778531,1036960.34
778536,436057.17
778537,438946.83
777799,48945.34
777054,48907.79
777055,48907.7977
777022,73118.51
777040,52419.84
777039,52419.84
777038,52419.84
777059,50320.33
777058,50320.33
777057,50320.33
777044,65165.03
777043,49131.92
777042,65165.03
777041,49131.92
777025,73118.51
777024,73118.51
777023,73118.51
778728,49396.24
778727,49396.24
679422,457073.49
284606,316057.51
382458,59867.19
778725,49396.24
778729,73398.42
778731,73398.42
778732,73398.42
778721,65277.04
778722,49243.93
778723,49243.93
778724,49243.93
778740,49243.93
778738,49243.93
778737,49243.93
778736,49401.42
778733,49401.42
778742,66572.39
778743,66572.39
778744,66572.39
778745,66572.39
778746,49243.93
778747,49243.93
778748,49243.93
778749,49243.93
778750,49243.93
778754,49243.93
778753,49243.93
778752,49243.93
778751,49243.93
778716,49579.57
778717,49579.57
778719,49556.28
778711,49386.39
778714,49386.39
778715,49386.39
778708,49386.39
779114,49334.74
779115,49334.74
779117,49334.74
779121,49334.74
779122,49334.74
779123,49334.74
779124,49334.74
779091,66914.65
779092,66914.65
779093,50881.57
779050,50881.52
779051,50881.52
779052,50881.57
779064,49537.56
779065,49537.56
779066,49537.56
779067,49659.7
779053,49537.56
779054,49537.56
779055,65570.68
779056,49537.56
778964,50881.52
779075,50881.52
779076,66914.65
779077,66914.69
779098,67867.92
779099,51834.71
779078,66704.3
778985,66704.3
778915,31723.6
778986,66704.3
778983,48711.66
778984,48711.66
778974,50470.0
778975,66506.23
778946,66504.57
778942,49261.44
778943,49261.44
778944,49261.44
778945,65294.57
778970,66506.21
778971,66506.21
778972,50473.11
778948,50545.03
778949,50545.03
779080,49686.57
779081,65719.69
779082,65719.69
779083,65719.69
778951,51212.04
778952,51212.04
778953,51528.79
778954,51528.79
778955,51528.79
779110,50187.2
875134,21650677.3
779111,50187.2
779112,50187.2
779113,50187.2
779094,49616.39
779095,49616.39
875215,7317680.73
779096,49614.41
779097,49615.95
778965,49243.93
778966,49243.93
778968,49243.93
778969,49243.93
779061,10100.0
779062,48994.28
779063,48994.28
779071,48994.28
779072,48994.28
779073,48994.28
779074,48994.28
779105,49243.93
779106,49243.93
779107,49243.93
779108,49243.93
779109,49243.93
778979,49616.39
778980,49748.66
778981,49616.39
778982,49616.39
778976,50881.57
778977,50881.52
778978,40607.68
779084,49659.11
779085,49659.11
779086,49659.11
779087,49659.11
779101,49430.28
779102,49430.28
779103,49430.05
779104,49430.28
778959,52056.53
778960,52056.53
778961,52056.59
779089,52056.53
779090,51978.83
779118,50080.55
779119,50080.55
779120,50080.59
779068,49989.21
779069,49989.21
779070,49989.26
779057,50356.94
779058,50356.94
779059,50356.97
778956,50607.48
778957,50218.61
778958,50607.55
777194,62625.57
777185,63060.78
777174,205027.66
777175,44066.22
777176,41501.45
777177,41501.45
777178,40877.49
777179,37523.23
777180,41501.45
777163,42128.85
777166,41519.119551
777167,42128.85
777169,44732.25
777170,62625.21
777171,42128.85
777141,59887.49
777142,43440.53
777145,40715.0
777146,43440.54
777150,40092.91
777153,40715.0023
777128,69791.96
777129,73574.29
777130,74706.52
777134,76904.74
777135,71712.86
777123,71060.9
777126,576613.93
777202,62625.57
777204,60786.37
777208,61692.22
777209,40876.84
776606,264946.51
777762,50242.8
777758,43789.13
777755,79790.05
777754,36990.08
777751,418978.18
676152,127222.11
677870,34924.42
677869,35081.61
677865,116601.49
677864,43794.97
677863,51954.31
677858,35081.61
677857,109990.82
677855,82411.91
677852,159693.6851
677752,113717.8
677753,139293.89
677694,568519.34
677755,281456.47
776603,138586.84
384424,268989.97
383421,172314.04
778730,73398.42
581556,161623.38
183475,367834.84
777791,49228.63
678169,158413.07
380312,720589.33
80586,171699.11
183989,539449.92
283943,299319.12
283944,147249.96
283947,513092.79
283948,147187.08
777826,15166.33
675539,61781.79
675541,135141.66
678418,41499.69
678085,366927.71
480364,361181.7
380602,89759.3
482779,384908.89
383550,119758.45
875538,65529.04
875540,67134.98
875541,67621.46
875542,66713.79
875532,88191.57
875543,86643.07
875533,87562.63
875534,87382.89
678796,53306.98
875439,47941.46
875441,48096.28
875442,48096.28
875544,256235.57
875557,322517.89
775523,88607.97
779276,304555.35
875429,497706.72
875513,942654.61
776088,21216.43
776089,22464.46
776091,124912.9
776092,29048.79
776093,12504.64
776095,12504.64
776097,12504.64
776098,30703.91
776099,89608.92
776100,12504.64
776101,23626.6
776102,47358.6
776103,12504.64
776107,12504.64
776109,67096.27
776113,65460.66
776116,14264.86
776117,11254.17
776119,11254.17
776120,11254.17
776121,11254.17
776046,12164.7
776047,14515.41
776048,42080.56
776049,12851.57
776050,19999.23
776051,11254.17
776052,28985.01
776053,11254.17
776054,11254.17
776055,31500.22
776057,74900.48
776056,11254.17
776058,115484.63
776059,19194.38
776060,11254.17
776061,11254.17
776064,83800.24
776062,24172.32
776063,91336.91
776065,13013.35
776066,140764.19
776067,117459.73
776068,56326.08
776069,70733.17
776070,69237.56
776071,85969.95
776072,11254.17
776073,97451.51
776074,103174.18
776075,11254.17
776076,11254.17
776077,97179.27
776128,58446.92
776127,12321.47
776129,17462.51
776130,44338.95
776008,11400.0
776009,59058.33
776010,122170.69
776011,11254.17
776014,11254.17
776017,88395.98
776018,11254.17
776019,57613.74
776020,15330.8
776021,11254.17
776022,11254.17
776023,11254.17
776024,62114.74
776025,12165.26
776026,110171.96
776027,74981.87
776028,11254.17
776031,11254.17
776032,11254.17
776033,74280.23
776034,11254.17
776035,47170.68
776038,13056.75
776039,38938.29
776040,12073.29
776041,52360.44
776042,11254.17
776043,26750.41
776080,14238.99
776082,56022.95
776081,23361.75
776083,103814.61
776084,14883.39
776085,92923.99
776086,23279.21
